Participant External Session ID,Display,Response,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
64870905d991206b69a117a7,24,pier,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,beer,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,pier,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,beer,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,deer,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,beer,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,beer,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,beer,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,beer,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,pier,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,deer,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,tear,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,pier,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,audio started,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,
64870905d991206b69a117a7,24,pier,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,beer,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,beer,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,pier,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,pier,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,tear,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,beer,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,pier,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,pier,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,beer,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,beer,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,deer,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,beer,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,deer,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,pier,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,beer,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,audio started,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,
64870905d991206b69a117a7,25,pier,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,tear,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,beer,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,beer,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,
64870905d991206b69a117a7,26,beer,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,
64870905d991206b69a117a7,26,pier,,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,
64870905d991206b69a117a7,26,pier,,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,
64870905d991206b69a117a7,26,pier,,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,
64870905d991206b69a117a7,26,pier,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,beer,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,deer,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,
64870905d991206b69a117a7,26,beer,,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,
64870905d991206b69a117a7,26,beer,,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,
64870905d991206b69a117a7,26,beer,,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,deer,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,
64870905d991206b69a117a7,26,pier,,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,
64870905d991206b69a117a7,26,audio started,,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,
64870905d991206b69a117a7,26,beer,,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,
64870905d991206b69a117a7,27,beer,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,
64870905d991206b69a117a7,27,pier,,,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,deer,,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,beer,,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,beer,,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,
64870905d991206b69a117a7,27,pier,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,
64870905d991206b69a117a7,27,beer,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,
64870905d991206b69a117a7,27,pier,,,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,
64870905d991206b69a117a7,27,beer,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,deer,,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,
64870905d991206b69a117a7,27,pier,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,
64870905d991206b69a117a7,27,pier,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,
64870905d991206b69a117a7,27,beer,,,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,tear,,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,beer,,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,
64870905d991206b69a117a7,27,audio started,,,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,
64870905d991206b69a117a7,27,beer,,,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,
64870905d991206b69a117a7,28,beer,,,,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,
64870905d991206b69a117a7,28,pier,,,,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,deer,,,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,
64870905d991206b69a117a7,28,pier,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,
64870905d991206b69a117a7,28,pier,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,
64870905d991206b69a117a7,28,pier,,,,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,tear,,,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,
64870905d991206b69a117a7,28,beer,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,
64870905d991206b69a117a7,28,beer,,,,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,deer,,,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,
64870905d991206b69a117a7,28,beer,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,
64870905d991206b69a117a7,28,pier,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,beer,,,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,
64870905d991206b69a117a7,28,beer,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,pier,,,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,audio started,,,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,28,beer,,,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,
64870905d991206b69a117a7,29,pier,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,
64870905d991206b69a117a7,29,pier,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,
64870905d991206b69a117a7,29,beer,,,,,,,,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,
64870905d991206b69a117a7,29,beer,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,deer,,,,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,
64870905d991206b69a117a7,29,beer,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,
64870905d991206b69a117a7,29,pier,,,,,,,,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,beer,,,,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,
64870905d991206b69a117a7,29,pier,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,tear,,,,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,deer,,,,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,beer,,,,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,
64870905d991206b69a117a7,29,pier,,,,,,,,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,
64870905d991206b69a117a7,29,beer,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,
64870905d991206b69a117a7,29,beer,,,,,,,,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,
64870905d991206b69a117a7,29,audio started,,,,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,29,beer,,,,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,
64870905d991206b69a117a7,Rest2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64870905d991206b69a117a7,Rest2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,deer,,,,,,,,,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_7_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,BP_F0_7_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_3_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,BP_F0_3_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,
64870905d991206b69a117a7,30,pier,,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,pier,,,,,,,,,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,deer,,,,,,,,,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_9_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,pier,,,,,,,,,,,,,,,,,,,,,BP_F0_9_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_5,,,,,,,,,
64870905d991206b69a117a7,30,pier,,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_5,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_1_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,BP_F0_1_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,tear,,,,,,,,,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,
64870905d991206b69a117a7,30,audio started,,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_3,,,,,,,,,
64870905d991206b69a117a7,30,beer,,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_3,,,,,,,,,
64870905d991206b69a117a7,31,audio started,,,,,,,,,,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,
